"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Ecm1.9"	4.22697882897237e-27	-1.35523196158534	0.121	0.622	8.45395765794475e-24	"12"	"Ecm1"
"Pvalb.11"	4.22881030057498e-27	-2.8584148608197	0.331	0.759	8.45762060114995e-24	"12"	"Pvalb"
"Anxa1.7"	1.10031239259303e-26	-1.43804905921765	0.255	0.688	2.20062478518607e-23	"12"	"Anxa1"
"F3.11"	3.80343012262642e-26	-1.14012535716827	0.032	0.544	7.60686024525284e-23	"12"	"F3"
"Itm2a.9"	3.80638820214238e-26	-1.30199677810636	0.115	0.624	7.61277640428477e-23	"12"	"Itm2a"
"Efemp1.11"	4.30061746032289e-26	-1.15183699775697	0.006	0.539	8.60123492064579e-23	"12"	"Efemp1"
"Apod.10"	7.63057379336978e-26	-2.0905470196773	0.108	0.62	1.52611475867396e-22	"12"	"Apod"
"Prss23.8"	8.41283464519889e-26	-1.01329423724814	0.051	0.588	1.68256692903978e-22	"12"	"Prss23"
"Cygb.9"	3.61555731848131e-25	-1.21692542196046	0.096	0.597	7.23111463696261e-22	"12"	"Cygb"
"Axl.8"	1.93304347886395e-24	-1.13359032524223	0.076	0.572	3.8660869577279e-21	"12"	"Axl"
"Slc25a4.9"	4.03550966667635e-24	-1.57534130625221	0.93	0.911	8.0710193333527e-21	"12"	"Slc25a4"
"Hba-a1.9"	5.32663662264559e-24	-1.32209563211333	0.064	0.534	1.06532732452912e-20	"12"	"Hba-a1"
"C3.9"	2.6250975000393e-23	-1.53942765375545	0.025	0.551	5.2501950000786e-20	"12"	"C3"
"Ak1.8"	5.21778712854791e-23	-1.35254339449647	0.051	0.547	1.04355742570958e-19	"12"	"Ak1"
"Gapdh.10"	7.80508303969869e-23	-1.79376276851426	0.503	0.776	1.56101660793974e-19	"12"	"Gapdh"
"Mgp.11"	1.44564546623841e-22	-2.00900892080941	0.146	0.622	2.89129093247682e-19	"12"	"Mgp"
"Pcolce2.11"	4.89922341735349e-22	-1.36742781254583	0.019	0.529	9.79844683470698e-19	"12"	"Pcolce2"
"Col6a2.9"	6.11794454222796e-22	-1.37546407681876	0.045	0.559	1.22358890844559e-18	"12"	"Col6a2"
"Thy1.9"	6.31794770162997e-22	-0.7853021133528	0.013	0.503	1.26358954032599e-18	"12"	"Thy1"
"Abi3bp.12"	7.00666650417056e-22	-0.87466066596329	0.032	0.529	1.40133330083411e-18	"12"	"Abi3bp"
"Tppp3.10"	1.73016017842322e-21	-1.35207995428812	0.312	0.687	3.46032035684645e-18	"12"	"Tppp3"
"Col3a1.12"	1.9750755584149e-21	-2.40251345376817	0.127	0.6	3.9501511168298e-18	"12"	"Col3a1"
"Prelp.9"	2.30236108177865e-21	-1.07569174776419	0.057	0.547	4.60472216355731e-18	"12"	"Prelp"
"Tgfbi.11"	2.40238236273768e-21	-0.988678237506806	0.032	0.518	4.80476472547535e-18	"12"	"Tgfbi"
"Abca8a.10"	4.40701997490052e-21	-0.987944943510237	0.076	0.56	8.81403994980103e-18	"12"	"Abca8a"
"Meg3.10"	7.93413923483526e-21	-1.28588553734555	0.064	0.554	1.58682784696705e-17	"12"	"Meg3"
"Col1a1.10"	1.12441358688447e-20	-2.13978485352456	0.089	0.579	2.24882717376894e-17	"12"	"Col1a1"
"Scara5.11"	2.54486836881635e-20	-0.864154138602417	0.013	0.497	5.08973673763271e-17	"12"	"Scara5"
"Sfrp4.10"	2.90387211690226e-20	-0.752064536562977	0.025	0.435	5.80774423380452e-17	"12"	"Sfrp4"
"Crlf1.9"	6.26798686394044e-20	-0.732887774995063	0.013	0.442	1.25359737278809e-16	"12"	"Crlf1"
"Pmp22.7"	6.98740224573398e-20	-0.947141312680864	0.363	0.716	1.3974804491468e-16	"12"	"Pmp22"
"Cebpb.8"	1.24830999746286e-19	-1.19914843102826	0.306	0.658	2.49661999492572e-16	"12"	"Cebpb"
"Comp.9"	1.81253286621314e-19	-0.930568104231993	0.006	0.429	3.62506573242627e-16	"12"	"Comp"
"Hba-a2.10"	2.15169559489966e-19	-0.632610747622951	0.051	0.453	4.30339118979932e-16	"12"	"Hba-a2"
"Myot.10"	2.20584432495251e-19	-1.0038324469394	0.038	0.501	4.41168864990501e-16	"12"	"Myot"
"Crip1.11"	2.51980144432642e-19	-1.12631374566926	0.994	0.944	5.03960288865284e-16	"12"	"Crip1"
"Fmod.11"	3.22328511668801e-19	-1.72216439200874	0.057	0.495	6.44657023337602e-16	"12"	"Fmod"
"Nmrk2.9"	1.62489145904025e-18	-0.613594238471017	0.025	0.465	3.24978291808051e-15	"12"	"Nmrk2"
"Acta1.10"	3.49550363831093e-18	-2.69942704547396	0.93	0.94	6.99100727662187e-15	"12"	"Acta1"
"Ahnak2.9"	3.85269675675192e-18	-0.675818286020936	0.006	0.455	7.70539351350383e-15	"12"	"Ahnak2"
"Csrp3.11"	4.04436364174332e-18	-0.908032303953306	0.013	0.457	8.08872728348665e-15	"12"	"Csrp3"
"2010107E04Rik.9"	4.0701665237572e-18	-1.16008960973524	0.611	0.79	8.14033304751441e-15	"12"	"2010107E04Rik"
"Angptl1.8"	4.66511873298217e-18	-1.05410468685981	0.006	0.481	9.33023746596434e-15	"12"	"Angptl1"
"Myoz1.11"	1.38402894272335e-17	-1.62518466653555	0.134	0.565	2.7680578854467e-14	"12"	"Myoz1"
"Hbb-bs.11"	2.09135171056412e-17	-0.751865087197503	0.172	0.621	4.18270342112824e-14	"12"	"Hbb-bs"
"Cox7a1.12"	5.40258626847194e-17	-1.46841155802264	0.121	0.548	1.08051725369439e-13	"12"	"Cox7a1"
"Hspb6.11"	1.91877672123319e-16	-1.24168294973163	0.102	0.529	3.83755344246638e-13	"12"	"Hspb6"
"Cadm3.11"	2.14073485567772e-16	-0.573772932321368	0.019	0.434	4.28146971135544e-13	"12"	"Cadm3"
"Acta2.11"	2.89794674166628e-16	-0.786669296355496	0.083	0.507	5.79589348333255e-13	"12"	"Acta2"
"Ctsk.10"	2.9708197088994e-16	-0.676535679773815	0.045	0.482	5.9416394177988e-13	"12"	"Ctsk"
"Ckm.12"	4.06027085974824e-16	-2.56691150846313	0.643	0.839	8.12054171949647e-13	"12"	"Ckm"
"Chchd10.10"	4.97817002352197e-16	-1.58277037312853	0.185	0.592	9.95634004704393e-13	"12"	"Chchd10"
"Cystm1.9"	8.66955879278756e-16	-0.8340280191707	0.051	0.509	1.73391175855751e-12	"12"	"Cystm1"
"Lsp1.10"	8.78593486332646e-16	-0.995088723461973	0.051	0.515	1.75718697266529e-12	"12"	"Lsp1"
"Cox7c.9"	8.96314558886927e-16	-0.932584648928473	0.917	0.913	1.79262911777385e-12	"12"	"Cox7c"
"Cox6c.9"	9.32991878706871e-16	-0.808241130918711	0.949	0.936	1.86598375741374e-12	"12"	"Cox6c"
"Chad.10"	1.16653479347858e-15	-0.840083638533126	0.013	0.339	2.33306958695716e-12	"12"	"Chad"
"Metrnl.10"	1.17804607390634e-15	-0.698844646523354	0.051	0.495	2.35609214781267e-12	"12"	"Metrnl"
"Tnxb.10"	1.4189500188869e-15	-1.16914059539173	0.045	0.515	2.83790003777379e-12	"12"	"Tnxb"
"Bgn.10"	3.08296065066253e-15	-1.28233565364437	0.108	0.553	6.16592130132507e-12	"12"	"Bgn"
"Fabp3.9"	3.77661082121528e-15	-0.850675907151721	0.025	0.462	7.55322164243055e-12	"12"	"Fabp3"
"Retnla.11"	4.56355460613657e-15	-1.4783692092215	0.019	0.439	9.12710921227314e-12	"12"	"Retnla"
"Gas1.10"	5.06380349186699e-15	-1.14571957823725	0.108	0.544	1.0127606983734e-11	"12"	"Gas1"
"Myl1.12"	5.11635785469369e-15	-2.83332856987351	0.624	0.814	1.02327157093874e-11	"12"	"Myl1"
"Tmod4.9"	6.05089721742736e-15	-0.674263843327011	0.025	0.457	1.21017944348547e-11	"12"	"Tmod4"
"Htra1.9"	1.21368330764471e-14	-0.78690390344214	0.108	0.542	2.42736661528943e-11	"12"	"Htra1"
"Fndc1.9"	1.36673170024751e-14	-0.954590452394605	0.045	0.493	2.73346340049501e-11	"12"	"Fndc1"
"Ugp2.11"	2.19748421056486e-14	-0.996524121581837	0.35	0.631	4.39496842112972e-11	"12"	"Ugp2"
"Itih5.9"	3.69211126801094e-14	-1.04256632279646	0.134	0.548	7.38422253602188e-11	"12"	"Itih5"
"Fxyd6.10"	3.84107441914443e-14	-0.578462881877107	0.172	0.58	7.68214883828886e-11	"12"	"Fxyd6"
"Col6a3.9"	5.87797891743419e-14	-1.08516277272949	0.038	0.495	1.17559578348684e-10	"12"	"Col6a3"
"Crispld2.11"	7.81072979054826e-14	-1.01768062869478	0.019	0.448	1.56214595810965e-10	"12"	"Crispld2"
"Uqcr11.8"	7.84283034418209e-14	-0.902128702689599	0.841	0.856	1.56856606883642e-10	"12"	"Uqcr11"
"Cox5b.9"	7.92494249077044e-14	-0.823390233448517	0.732	0.819	1.58498849815409e-10	"12"	"Cox5b"
"Phlda3.10"	2.23343136816932e-13	-0.697423654277451	0.115	0.531	4.46686273633865e-10	"12"	"Phlda3"
"Cox8b.9"	3.19179481315082e-13	-1.65433572820513	0.134	0.53	6.38358962630165e-10	"12"	"Cox8b"
"Scn1b.10"	3.20599201735782e-13	-0.876817409739232	0.115	0.525	6.41198403471565e-10	"12"	"Scn1b"
"Qpct.8"	5.46228413621657e-13	-0.620475086887059	0.006	0.42	1.09245682724332e-09	"12"	"Qpct"
"Ndrg2.8"	6.37214912523944e-13	-0.918771295720727	0.217	0.583	1.27442982504789e-09	"12"	"Ndrg2"
"Cxcl14.11"	6.96984939687352e-13	-2.54018020997651	0.038	0.475	1.3939698793747e-09	"12"	"Cxcl14"
"Aebp1.11"	7.00362563667287e-13	-0.914795005887493	0.07	0.488	1.40072512733457e-09	"12"	"Aebp1"
"Fstl1.11"	7.11962261692074e-13	-1.19359806220629	0.395	0.636	1.42392452338415e-09	"12"	"Fstl1"
"Actn3.9"	8.23745769935576e-13	-1.51409623340108	0.172	0.552	1.64749153987115e-09	"12"	"Actn3"
"G0s2.8"	1.52993402422485e-12	-0.728641349821317	0.057	0.491	3.0598680484497e-09	"12"	"G0s2"
"Uqcr10.10"	1.81208444760263e-12	-0.962141271661833	0.752	0.811	3.62416889520526e-09	"12"	"Uqcr10"
"Efhd1.12"	1.86328659645395e-12	-0.590556307625521	0.038	0.441	3.7265731929079e-09	"12"	"Efhd1"
"Usmg5.10"	1.90205058630912e-12	-1.02193424005095	0.72	0.803	3.80410117261825e-09	"12"	"Usmg5"
"Enpp2.9"	2.07722269992791e-12	-0.810081608398648	0.089	0.482	4.15444539985581e-09	"12"	"Enpp2"
"Asb2.10"	3.23826279916752e-12	-0.715732679834133	0.019	0.421	6.47652559833504e-09	"12"	"Asb2"
"Adssl1.9"	4.51956615839058e-12	-0.896674375366895	0.108	0.493	9.03913231678117e-09	"12"	"Adssl1"
"H2-Ab1.11"	5.30444445532582e-12	-1.64568003214881	0.006	0.407	1.06088889106516e-08	"12"	"H2-Ab1"
"Pkm.8"	7.6770637586253e-12	-0.891527052131771	0.713	0.782	1.53541275172506e-08	"12"	"Pkm"
"Phlda1.8"	8.15569591920306e-12	-1.08395123991398	0.127	0.531	1.63113918384061e-08	"12"	"Phlda1"
"Cd248.10"	8.85291820661231e-12	-0.790718890870305	0.019	0.441	1.77058364132246e-08	"12"	"Cd248"
"Ndufb2.10"	1.42585657334173e-11	-0.853186383475423	0.42	0.659	2.85171314668347e-08	"12"	"Ndufb2"
"Cox6a2.11"	1.42587784456797e-11	-1.92853936543991	0.255	0.598	2.85175568913593e-08	"12"	"Cox6a2"
"Lrrn4cl.9"	1.58640174738862e-11	-0.896523793385287	0.013	0.442	3.17280349477725e-08	"12"	"Lrrn4cl"
"Angptl7.10"	1.91357640874641e-11	-0.850717721947007	0.025	0.38	3.82715281749281e-08	"12"	"Angptl7"
"Fst.10"	2.29095559803455e-11	-0.772363362283887	0.006	0.408	4.5819111960691e-08	"12"	"Fst"
"Gpc3.8"	2.71301717158553e-11	-0.585533098291171	0.025	0.396	5.42603434317106e-08	"12"	"Gpc3"
"Tnnt3.11"	2.9113711848372e-11	-2.58692968092885	0.688	0.811	5.82274236967439e-08	"12"	"Tnnt3"
"Ndufs7.10"	3.10545416123788e-11	-0.813210378995379	0.586	0.726	6.21090832247577e-08	"12"	"Ndufs7"
"Ndufa5.9"	4.43138256203321e-11	-0.810608640071284	0.624	0.758	8.86276512406642e-08	"12"	"Ndufa5"
"Atp5j2.9"	5.79789138765638e-11	-0.752629490520891	0.93	0.883	1.15957827753128e-07	"12"	"Atp5j2"
"Serpine2.10"	7.85855111383703e-11	-0.872328398509445	0.096	0.5	1.57171022276741e-07	"12"	"Serpine2"
"Cilp.9"	1.01474300973925e-10	-0.741227306473612	0.006	0.367	2.0294860194785e-07	"12"	"Cilp"
"Pgam2.11"	1.1336641493428e-10	-1.85917114912113	0.299	0.621	2.2673282986856e-07	"12"	"Pgam2"
"Bmp5.8"	1.19906478231428e-10	-0.616822777198927	0.025	0.425	2.39812956462857e-07	"12"	"Bmp5"
"Tcap.10"	1.30812808288586e-10	-1.90658876919019	0.369	0.676	2.61625616577171e-07	"12"	"Tcap"
"Atp5e.8"	1.47288721286081e-10	-0.959836102789029	0.93	0.883	2.94577442572161e-07	"12"	"Atp5e"
"Tuba4a.11"	1.50449693836088e-10	-0.796205930074571	0.217	0.554	3.00899387672175e-07	"12"	"Tuba4a"
"Pfkm.8"	1.83290811371752e-10	-0.803400376340492	0.153	0.508	3.66581622743504e-07	"12"	"Pfkm"
"Hspb7.10"	2.32363542789956e-10	-0.579362982119138	0.038	0.417	4.64727085579912e-07	"12"	"Hspb7"
"Mrpl42.12"	2.33348731213298e-10	-0.897216923083765	0.395	0.652	4.66697462426597e-07	"12"	"Mrpl42"
"Steap4.9"	2.96405631872271e-10	-0.84745302344933	0.064	0.449	5.92811263744543e-07	"12"	"Steap4"
"Uap1.9"	3.66255743088423e-10	-0.756450569939849	0.338	0.614	7.32511486176845e-07	"12"	"Uap1"
"Hspb8.8"	3.67944138223913e-10	-0.649367246684204	0.013	0.437	7.35888276447826e-07	"12"	"Hspb8"
"Ldb3.10"	5.35032234011729e-10	-0.525488089143128	0.083	0.444	1.07006446802346e-06	"12"	"Ldb3"
"Col5a3.11"	6.21390567604729e-10	-0.732606909193846	0.038	0.449	1.24278113520946e-06	"12"	"Col5a3"
"Sema3c.11"	6.22162917063271e-10	-0.776902843409752	0.006	0.406	1.24432583412654e-06	"12"	"Sema3c"
"Ckmt2.10"	6.46158413938864e-10	-0.851455387744778	0.096	0.456	1.29231682787773e-06	"12"	"Ckmt2"
"Eno3.11"	7.4952721020571e-10	-2.05648387495475	0.344	0.637	1.49905442041142e-06	"12"	"Eno3"
"Ndufa4l2.7"	1.09965236008564e-09	-0.653972595289031	0.089	0.469	2.19930472017128e-06	"12"	"Ndufa4l2"
"Car3.9"	1.30791523411575e-09	-2.01498457946493	0.268	0.589	2.6158304682315e-06	"12"	"Car3"
"Atp5g1.9"	1.83191903167088e-09	-1.28808086603269	0.777	0.795	3.66383806334176e-06	"12"	"Atp5g1"
"Tmem100.10"	1.97825972889306e-09	-0.757523716039536	0.051	0.439	3.95651945778611e-06	"12"	"Tmem100"
"Sult5a1.9"	2.62841797713057e-09	-0.506018476373864	0	0.372	5.25683595426114e-06	"12"	"Sult5a1"
"Mpc2.11"	2.77341183905895e-09	-0.870903048023883	0.58	0.711	5.54682367811789e-06	"12"	"Mpc2"
"2310040G24Rik.12"	3.46829209346999e-09	-0.525068381672868	0.108	0.464	6.93658418693999e-06	"12"	"2310040G24Rik"
"Vtn.10"	3.87987688497302e-09	-0.880321483346752	0.083	0.464	7.75975376994605e-06	"12"	"Vtn"
"Mb.10"	3.96350883204875e-09	-1.80615942576754	0.312	0.631	7.9270176640975e-06	"12"	"Mb"
"Zfp385a.9"	5.31616621169166e-09	-0.507225512212357	0.019	0.401	1.06323324233833e-05	"12"	"Zfp385a"
"Sdhb.10"	6.37447344068687e-09	-0.71756293628913	0.58	0.733	1.27489468813737e-05	"12"	"Sdhb"
"Fbn1.10"	6.62186919135489e-09	-1.12083143081958	0.204	0.515	1.32437383827098e-05	"12"	"Fbn1"
"Mylpf.12"	6.76880536822474e-09	-2.58057234841625	0.815	0.84	1.35376107364495e-05	"12"	"Mylpf"
"Ddr2.7"	7.21322076519967e-09	-0.557478823075056	0.07	0.431	1.44264415303993e-05	"12"	"Ddr2"
"Lbp.11"	7.75367214036824e-09	-0.734178707565013	0.025	0.425	1.55073442807365e-05	"12"	"Lbp"
"Fhl1.9"	1.0904233246108e-08	-0.940203546604773	0.446	0.673	2.18084664922159e-05	"12"	"Fhl1"
"Cycs.9"	2.32850981021741e-08	-0.969201112749163	0.427	0.631	4.65701962043482e-05	"12"	"Cycs"
"Ifi204.10"	3.1772542013064e-08	-0.534191935661239	0.057	0.4	6.3545084026128e-05	"12"	"Ifi204"
"Ifi205.9"	3.53620561599417e-08	-0.545241056805078	0.006	0.376	7.07241123198835e-05	"12"	"Ifi205"
"Tnni2.11"	4.31859963938151e-08	-2.53420032484784	0.656	0.756	8.63719927876302e-05	"12"	"Tnni2"
"Lyz2.10"	4.47519710734104e-08	-1.0013330462572	0.076	0.43	8.95039421468209e-05	"12"	"Lyz2"
"Ndufb8.8"	5.83275015579511e-08	-0.774264716595932	0.726	0.763	0.000116655003115902	"12"	"Ndufb8"
"Sh3bgr.10"	1.04139152127424e-07	-0.718288911798683	0.032	0.405	0.000208278304254847	"12"	"Sh3bgr"
"Atp5o.10"	1.05782683470779e-07	-0.810775145280541	0.758	0.775	0.000211565366941559	"12"	"Atp5o"
"Ndufc1.10"	1.10033495214051e-07	-0.867651442961557	0.592	0.703	0.000220066990428103	"12"	"Ndufc1"
"Prrx1.9"	1.39577955535775e-07	-0.624338188411173	0.038	0.431	0.00027915591107155	"12"	"Prrx1"
"Ndufa12.11"	1.59695939004073e-07	-0.726329372846601	0.599	0.739	0.000319391878008146	"12"	"Ndufa12"
"Smpx.12"	1.71211400673827e-07	-0.67295520038609	0.045	0.406	0.000342422801347654	"12"	"Smpx"
"Ndufv2.9"	1.73470038590471e-07	-0.734124745963986	0.554	0.702	0.000346940077180943	"12"	"Ndufv2"
"Pla1a.9"	1.74366421438367e-07	-0.809295820730862	0.038	0.363	0.000348732842876733	"12"	"Pla1a"
"Apobec2.11"	1.92121793726341e-07	-0.752301417906732	0.038	0.402	0.000384243587452681	"12"	"Apobec2"
"Atp2a1.10"	2.64887926931794e-07	-1.65789253993985	0.331	0.607	0.000529775853863588	"12"	"Atp2a1"
"Cxcl1.11"	2.76959192662772e-07	-1.2677557199766	0.236	0.534	0.000553918385325544	"12"	"Cxcl1"
"Eef1a2.9"	3.07750515947279e-07	-0.757933082429772	0.038	0.403	0.000615501031894559	"12"	"Eef1a2"
"Aspn.10"	3.45366788618299e-07	-0.979157603248859	0.045	0.424	0.000690733577236598	"12"	"Aspn"
"Bin1.9"	3.94941552342922e-07	-0.610026039366953	0.223	0.513	0.000789883104685843	"12"	"Bin1"
"Acyp2.8"	4.0888175306132e-07	-0.633562795047555	0.204	0.515	0.000817763506122639	"12"	"Acyp2"
"Mdh1.9"	5.33942484909673e-07	-0.760894496576054	0.471	0.643	0.00106788496981935	"12"	"Mdh1"
"Hmcn2.10"	5.49322251745667e-07	-0.6511068629226	0.025	0.396	0.00109864450349133	"12"	"Hmcn2"
"Tmem38a.8"	5.95735021960498e-07	-0.571120514516897	0.115	0.447	0.001191470043921	"12"	"Tmem38a"
"Tpi1.9"	6.08466927159973e-07	-1.17612922372013	0.554	0.681	0.00121693385431995	"12"	"Tpi1"
"Atp5f1.8"	7.54427029386751e-07	-0.609806395313868	0.777	0.785	0.0015088540587735	"12"	"Atp5f1"
"Pdlim3.10"	1.08551417406715e-06	-0.502503951090224	0.146	0.463	0.00217102834813431	"12"	"Pdlim3"
"Emilin2.8"	1.90364196723462e-06	-0.541356925947839	0.006	0.365	0.00380728393446925	"12"	"Emilin2"
"Hsd11b1.10"	1.93842139842456e-06	-0.997951237767985	0.019	0.396	0.00387684279684913	"12"	"Hsd11b1"
"Maged2.8"	2.06043947002342e-06	-0.526060202616734	0.102	0.445	0.00412087894004684	"12"	"Maged2"
"Bola3.11"	2.78424489454346e-06	-0.841932827139001	0.318	0.568	0.00556848978908691	"12"	"Bola3"
"Tpm2.11"	2.82377047740057e-06	-2.05775417938244	0.554	0.723	0.00564754095480114	"12"	"Tpm2"
"Emp1.11"	2.96010926058355e-06	-0.561627128322695	0.478	0.651	0.00592021852116709	"12"	"Emp1"
"Mdh2.8"	3.22425291440972e-06	-0.642412636320625	0.726	0.748	0.00644850582881943	"12"	"Mdh2"
"Rpl3l.11"	4.53700393547025e-06	-0.560328890048764	0.076	0.408	0.0090740078709405	"12"	"Rpl3l"
"Tyrobp.10"	4.88816456609231e-06	-0.647731204130439	0.032	0.304	0.00977632913218462	"12"	"Tyrobp"
"Cox7b.11"	5.00960167518276e-06	-0.819566298175384	0.783	0.745	0.0100192033503655	"12"	"Cox7b"
"Ckb.7"	5.44496582003542e-06	-0.519776536800268	0.338	0.574	0.0108899316400708	"12"	"Ckb"
"Gfpt2.9"	6.82321010819042e-06	-0.617271666654092	0.051	0.376	0.0136464202163808	"12"	"Gfpt2"
"Il33.9"	7.1462079200401e-06	-0.543601779723309	0.019	0.353	0.0142924158400802	"12"	"Il33"
"Uqcrfs1.9"	7.21666251068324e-06	-0.726748336970178	0.49	0.655	0.0144333250213665	"12"	"Uqcrfs1"
"Myc.8"	7.24540500142903e-06	-0.537975902699815	0.013	0.375	0.0144908100028581	"12"	"Myc"
"Igf1.11"	7.46098045529209e-06	-0.779386281279333	0.051	0.415	0.0149219609105842	"12"	"Igf1"
"Mybpc2.9"	1.9376442207239e-05	-0.722413950388245	0.108	0.417	0.0387528844144779	"12"	"Mybpc2"
"Tnfaip6.7"	2.10422826243803e-05	-0.834465818852375	0.032	0.396	0.0420845652487606	"12"	"Tnfaip6"
"Atp5k.11"	2.24356316811277e-05	-0.819013042705629	0.65	0.699	0.0448712633622554	"12"	"Atp5k"
"Ugdh.7"	2.3780898582836e-05	-0.705544173823248	0.261	0.516	0.0475617971656719	"12"	"Ugdh"
"Ldha.9"	2.50678536782574e-05	-0.884439561889359	0.879	0.838	0.0501357073565149	"12"	"Ldha"
"1500015O10Rik.9"	2.79268350574908e-05	-0.506940278295253	0	0.255	0.0558536701149816	"12"	"1500015O10Rik"
"Ndufb9.10"	3.26807702015056e-05	-0.687046647190429	0.847	0.786	0.0653615404030112	"12"	"Ndufb9"
"Inmt.9"	3.78096773044213e-05	-0.638391861459756	0.013	0.294	0.0756193546088426	"12"	"Inmt"
"Cd55.9"	4.10523883599157e-05	-0.66574982449789	0.057	0.4	0.0821047767198314	"12"	"Cd55"
"Myl9.10"	4.42910984577635e-05	-0.585802893000724	0.172	0.468	0.088582196915527	"12"	"Myl9"
"Podn.10"	5.88667904166973e-05	-0.602126668983509	0.013	0.364	0.117733580833395	"12"	"Podn"
"Gbas.8"	5.93857259140743e-05	-0.530653383099177	0.217	0.495	0.118771451828149	"12"	"Gbas"
"Uqcrc1.7"	6.19586077034331e-05	-0.533339479882547	0.624	0.722	0.123917215406866	"12"	"Uqcrc1"
"Mpc1.9"	7.89101123953028e-05	-0.820664702868808	0.643	0.691	0.157820224790606	"12"	"Mpc1"
"Fam46a.9"	0.000130865327407573	-0.582220890506488	0.032	0.359	0.261730654815145	"12"	"Fam46a"
"Fgl2.6"	0.00014451619912773	-0.600136457990932	0.019	0.359	0.28903239825546	"12"	"Fgl2"
"Des.10"	0.000203551872553399	-1.31587662816057	0.28	0.518	0.407103745106798	"12"	"Des"
"Ndufab1.9"	0.000213494815765794	-0.643078540059595	0.631	0.688	0.426989631531587	"12"	"Ndufab1"
"Vdac1.10"	0.000251001002384728	-0.976996586298643	0.465	0.597	0.502002004769456	"12"	"Vdac1"
"Ccl2.7"	0.00026234488655004	-0.829624123379932	0.006	0.333	0.524689773100081	"12"	"Ccl2"
"Idh3b.6"	0.000275283128769258	-0.558273247786222	0.344	0.548	0.550566257538516	"12"	"Idh3b"
"Atp5c1.9"	0.000301382513666491	-0.568978126457752	0.828	0.798	0.602765027332982	"12"	"Atp5c1"
"Thbs4.10"	0.000431821656602011	-1.36414988337033	0.025	0.347	0.863643313204022	"12"	"Thbs4"
"Fn1.8"	0.000440121491174987	-1.0421349940117	0.312	0.521	0.880242982349974	"12"	"Fn1"
"Gem.9"	0.000453018239724546	-0.556255816641804	0.236	0.487	0.906036479449093	"12"	"Gem"
"Idh3a.9"	0.000941638364020863	-0.610322868255412	0.217	0.465	1	"12"	"Idh3a"
"Errfi1.10"	0.000959009331029439	-0.674520490037757	0.439	0.583	1	"12"	"Errfi1"
"S100a4.9"	0.00114987461689819	-0.735585569100737	0.07	0.368	1	"12"	"S100a4"
"Nov.8"	0.00141792641032944	-0.527537510785884	0.019	0.317	1	"12"	"Nov"
"Cpxm2.11"	0.00145691021682755	-0.52130208052902	0.07	0.373	1	"12"	"Cpxm2"
"Gas7.9"	0.00151517186972823	-0.559336460486997	0.045	0.316	1	"12"	"Gas7"
"Spry2.9"	0.00165738963070157	-0.508358623175681	0.121	0.413	1	"12"	"Spry2"
"Cyc1.9"	0.00281516844995066	-0.533732998396089	0.548	0.662	1	"12"	"Cyc1"
"Ndufb5.9"	0.0031190960090203	-0.644039006371688	0.72	0.721	1	"12"	"Ndufb5"
"Igfbp5.12"	0.00389236387242122	-1.31795044740378	0.146	0.426	1	"12"	"Igfbp5"
"Adamts5.9"	0.00392367375313303	-0.65711125129179	0.344	0.491	1	"12"	"Adamts5"
"Tpm1.9"	0.00640326127499492	-2.23812625536398	0.917	0.868	1	"12"	"Tpm1"
"Mustn1.8"	0.00762349203698564	-0.525325770366121	0.452	0.609	1	"12"	"Mustn1"
"Coq10a.9"	0.00801176805866238	-0.608687150819698	0.197	0.437	1	"12"	"Coq10a"
"Col14a1.8"	0.00864114369089682	-0.60549020204891	0	0.31	1	"12"	"Col14a1"
"H2-Eb1.11"	0.0089361537322745	-0.922016322366852	0.013	0.29	1	"12"	"H2-Eb1"
"Pmp22.8"	9.55653819597667e-73	-1.49585053270903	0.067	0.72	1.91130763919533e-69	"13"	"Pmp22"
"Fxyd6.11"	1.60476972415078e-71	-0.89816263071769	0.053	0.581	3.20953944830156e-68	"13"	"Fxyd6"
"C1qa.4"	2.3395594304317e-69	-0.524506409034687	0.74	0.168	4.6791188608634e-66	"13"	"C1qa"
"Ccl11.12"	1.39946991201793e-67	-2.13826739121256	0.08	0.618	2.79893982403585e-64	"13"	"Ccl11"
"Cpe.8"	2.35673539792859e-67	-0.623574770346153	0.047	0.451	4.71347079585718e-64	"13"	"Cpe"
"Prss23.9"	2.24225738354807e-64	-1.10901917086087	0.047	0.588	4.48451476709614e-61	"13"	"Prss23"
"Ahnak2.10"	1.76593597317928e-62	-0.684098668145858	0.027	0.454	3.53187194635855e-59	"13"	"Ahnak2"
"Ckmt2.11"	5.8238291781614e-62	-0.890289664305403	0.053	0.457	1.16476583563228e-58	"13"	"Ckmt2"
"Ogn.13"	7.84747476614807e-62	-1.40638731180845	0.06	0.598	1.56949495322961e-58	"13"	"Ogn"
"Timp2.9"	1.68706526744589e-61	-1.89402023108112	0.14	0.679	3.37413053489178e-58	"13"	"Timp2"
"Myoc.12"	2.78700942728094e-61	-2.04132773277961	0.067	0.612	5.57401885456188e-58	"13"	"Myoc"
"Prelp.10"	1.9331999149295e-60	-1.12591836914145	0.04	0.547	3.86639982985901e-57	"13"	"Prelp"
